date,facility_id,facility_name,facility_type,latitude,longitude,medicine_id,medicine_name,opening_stock,received_quantity,dispensed_quantity,closing_stock,days_since_restock,stockout_next_3_days
2024-06-19,F004,Synthetic CHC F004,CHC,13.035,77.597,M005,Azithromycin 500mg,229,0,31,198,3,0
2024-06-19,F004,Synthetic CHC F004,CHC,13.035,77.597,M006,Cetirizine 10mg,112,0,29,83,10,0
2024-06-19,F004,Synthetic CHC F004,CHC,13.035,77.597,M007,Omeprazole 20mg,179,0,33,146,7,0
2024-06-19,F004,Synthetic CHC F004,CHC,13.035,77.597,M008,ORS,299,0,53,246,6,0
2024-06-19,F004,Synthetic CHC F004,CHC,13.035,77.597,M009,Ibuprofen 400mg,172,0,49,123,8,1
2024-06-19,F004,Synthetic CHC F004,CHC,13.035,77.597,M010,Atorvastatin 10mg,153,0,15,138,5,0
2024-06-19,F005,Synthetic CHC F005,CHC,12.91,77.62,M001,Paracetamol 500mg,372,0,75,297,6,0
2024-06-19,F005,Synthetic CHC F005,CHC,12.91,77.62,M002,Amoxicillin 500mg,98,0,42,56,6,0
2024-06-19,F005,Synthetic CHC F005,CHC,12.91,77.62,M003,Metformin 500mg,349,0,36,313,4,0
2024-06-19,F005,Synthetic CHC F005,CHC,12.91,77.62,M004,Amlodipine 5mg,284,0,34,250,1,0
2024-06-19,F005,Synthetic CHC F005,CHC,12.91,77.62,M005,Azithromycin 500mg,95,0,31,64,9,0
2024-06-19,F005,Synthetic CHC F005,CHC,12.91,77.62,M006,Cetirizine 10mg,126,0,25,101,7,0
2024-06-19,F005,Synthetic CHC F005,CHC,12.91,77.62,M007,Omeprazole 20mg,116,0,33,83,8,0
2024-06-19,F005,Synthetic CHC F005,CHC,12.91,77.62,M008,ORS,441,0,78,363,2,0
2024-06-19,F005,Synthetic CHC F005,CHC,12.91,77.62,M009,Ibuprofen 400mg,201,0,45,156,6,0
2024-06-19,F005,Synthetic CHC F005,CHC,12.91,77.62,M010,Atorvastatin 10mg,108,0,18,90,8,0
2024-06-19,F006,Synthetic CHC F006,CHC,12.89,77.55,M001,Paracetamol 500mg,281,0,44,237,5,0
2024-06-19,F006,Synthetic CHC F006,CHC,12.89,77.55,M002,Amoxicillin 500mg,141,0,43,98,7,1
2024-06-19,F006,Synthetic CHC F006,CHC,12.89,77.55,M003,Metformin 500mg,485,0,59,426,1,0
2024-06-19,F006,Synthetic CHC F006,CHC,12.89,77.55,M004,Amlodipine 5mg,284,0,31,253,1,0
2024-06-19,F006,Synthetic CHC F006,CHC,12.89,77.55,M005,Azithromycin 500mg,210,0,26,184,2,0
2024-06-19,F006,Synthetic CHC F006,CHC,12.89,77.55,M006,Cetirizine 10mg,71,327,15,383,0,0
2024-06-19,F006,Synthetic CHC F006,CHC,12.89,77.55,M007,Omeprazole 20mg,31,343,39,335,0,0
2024-06-19,F006,Synthetic CHC F006,CHC,12.89,77.55,M008,ORS,64,0,64,0,11,0
2024-06-19,F006,Synthetic CHC F006,CHC,12.89,77.55,M009,Ibuprofen 400mg,213,0,30,183,5,0
2024-06-19,F006,Synthetic CHC F006,CHC,12.89,77.55,M010,Atorvastatin 10mg,88,0,21,67,8,0
2024-06-19,F007,Synthetic PHC F007,PHC,13.05,77.65,M001,Paracetamol 500mg,260,0,37,223,1,0
2024-06-19,F007,Synthetic PHC F007,PHC,13.05,77.65,M002,Amoxicillin 500mg,32,0,25,7,9,0
2024-06-19,F007,Synthetic PHC F007,PHC,13.05,77.65,M003,Metformin 500mg,145,0,32,113,5,0
2024-06-19,F007,Synthetic PHC F007,PHC,13.05,77.65,M004,Amlodipine 5mg,29,0,17,12,10,1
2024-06-19,F007,Synthetic PHC F007,PHC,13.05,77.65,M005,Azithromycin 500mg,63,0,12,51,9,0
2024-06-19,F007,Synthetic PHC F007,PHC,13.05,77.65,M006,Cetirizine 10mg,78,0,20,58,7,0
2024-06-19,F007,Synthetic PHC F007,PHC,13.05,77.65,M007,Omeprazole 20mg,131,0,18,113,4,0
2024-06-19,F007,Synthetic PHC F007,PHC,13.05,77.65,M008,ORS,214,0,29,185,4,0
2024-06-19,F007,Synthetic PHC F007,PHC,13.05,77.65,M009,Ibuprofen 400mg,77,0,19,58,6,0
2024-06-19,F007,Synthetic PHC F007,PHC,13.05,77.65,M010,Atorvastatin 10mg,126,0,12,114,1,0
2024-06-19,F008,Synthetic PHC F008,PHC,12.96,77.51,M001,Paracetamol 500mg,143,0,34,109,3,0
2024-06-19,F008,Synthetic PHC F008,PHC,12.96,77.51,M002,Amoxicillin 500mg,193,0,20,173,1,0
2024-06-19,F008,Synthetic PHC F008,PHC,12.96,77.51,M003,Metformin 500mg,0,0,0,0,10,1
2024-06-19,F008,Synthetic PHC F008,PHC,12.96,77.51,M004,Amlodipine 5mg,81,0,11,70,8,0
2024-06-19,F008,Synthetic PHC F008,PHC,12.96,77.51,M005,Azithromycin 500mg,123,0,10,113,3,0
2024-06-19,F008,Synthetic PHC F008,PHC,12.96,77.51,M006,Cetirizine 10mg,162,0,14,148,3,0
2024-06-19,F008,Synthetic PHC F008,PHC,12.96,77.51,M007,Omeprazole 20mg,98,0,13,85,5,0
2024-06-19,F008,Synthetic PHC F008,PHC,12.96,77.51,M008,ORS,193,0,26,167,5,0
2024-06-19,F008,Synthetic PHC F008,PHC,12.96,77.51,M009,Ibuprofen 400mg,84,0,23,61,7,0
2024-06-19,F008,Synthetic PHC F008,PHC,12.96,77.51,M010,Atorvastatin 10mg,10,0,9,1,10,0
2024-06-19,F009,Synthetic PHC F009,PHC,13.1,77.58,M001,Paracetamol 500mg,332,0,33,299,1,0
2024-06-19,F009,Synthetic PHC F009,PHC,13.1,77.58,M002,Amoxicillin 500mg,0,247,21,226,0,0
2024-06-19,F009,Synthetic PHC F009,PHC,13.1,77.58,M003,Metformin 500mg,12,0,12,0,9,1
2024-06-19,F009,Synthetic PHC F009,PHC,13.1,77.58,M004,Amlodipine 5mg,61,0,17,44,8,0
2024-06-19,F009,Synthetic PHC F009,PHC,13.1,77.58,M005,Azithromycin 500mg,14,0,7,7,9,1
2024-06-19,F009,Synthetic PHC F009,PHC,13.1,77.58,M006,Cetirizine 10mg,80,0,14,66,4,0
2024-06-19,F009,Synthetic PHC F009,PHC,13.1,77.58,M007,Omeprazole 20mg,206,0,19,187,1,0
2024-06-19,F009,Synthetic PHC F009,PHC,13.1,77.58,M008,ORS,87,0,16,71,10,0
2024-06-19,F009,Synthetic PHC F009,PHC,13.1,77.58,M009,Ibuprofen 400mg,41,221,26,236,0,0
2024-06-19,F009,Synthetic PHC F009,PHC,13.1,77.58,M010,Atorvastatin 10mg,34,0,14,20,9,1
2024-06-19,F010,Synthetic PHC F010,PHC,12.87,77.6,M001,Paracetamol 500mg,124,0,11,113,4,0
2024-06-19,F010,Synthetic PHC F010,PHC,12.87,77.6,M002,Amoxicillin 500mg,128,0,11,117,3,0
2024-06-19,F010,Synthetic PHC F010,PHC,12.87,77.6,M003,Metformin 500mg,3,0,3,0,13,1
2024-06-19,F010,Synthetic PHC F010,PHC,12.87,77.6,M004,Amlodipine 5mg,89,0,10,79,2,0
2024-06-19,F010,Synthetic PHC F010,PHC,12.87,77.6,M005,Azithromycin 500mg,20,0,10,10,10,0
2024-06-19,F010,Synthetic PHC F010,PHC,12.87,77.6,M006,Cetirizine 10mg,91,0,13,78,6,0
2024-06-19,F010,Synthetic PHC F010,PHC,12.87,77.6,M007,Omeprazole 20mg,0,0,0,0,12,1
2024-06-19,F010,Synthetic PHC F010,PHC,12.87,77.6,M008,ORS,112,0,28,84,8,0
2024-06-19,F010,Synthetic PHC F010,PHC,12.87,77.6,M009,Ibuprofen 400mg,110,0,11,99,5,0
2024-06-19,F010,Synthetic PHC F010,PHC,12.87,77.6,M010,Atorvastatin 10mg,38,0,11,27,9,0
2024-06-19,F011,Synthetic PHC F011,PHC,13.01,77.7,M001,Paracetamol 500mg,198,0,48,150,3,0
2024-06-19,F011,Synthetic PHC F011,PHC,13.01,77.7,M002,Amoxicillin 500mg,162,0,25,137,3,0
2024-06-19,F011,Synthetic PHC F011,PHC,13.01,77.7,M003,Metformin 500mg,183,0,11,172,3,0
2024-06-19,F011,Synthetic PHC F011,PHC,13.01,77.7,M004,Amlodipine 5mg,152,0,20,132,1,0
2024-06-19,F011,Synthetic PHC F011,PHC,13.01,77.7,M005,Azithromycin 500mg,0,0,0,0,16,1
2024-06-19,F011,Synthetic PHC F011,PHC,13.01,77.7,M006,Cetirizine 10mg,121,0,18,103,5,0
2024-06-19,F011,Synthetic PHC F011,PHC,13.01,77.7,M007,Omeprazole 20mg,45,0,17,28,7,0
2024-06-19,F011,Synthetic PHC F011,PHC,13.01,77.7,M008,ORS,2,0,2,0,10,1
2024-06-19,F011,Synthetic PHC F011,PHC,13.01,77.7,M009,Ibuprofen 400mg,129,0,26,103,7,0
2024-06-19,F011,Synthetic PHC F011,PHC,13.01,77.7,M010,Atorvastatin 10mg,104,0,8,96,2,0
2024-06-19,F012,Synthetic PHC F012,PHC,12.94,77.68,M001,Paracetamol 500mg,41,0,41,0,8,1
2024-06-19,F012,Synthetic PHC F012,PHC,12.94,77.68,M002,Amoxicillin 500mg,176,0,20,156,1,0
2024-06-19,F012,Synthetic PHC F012,PHC,12.94,77.68,M003,Metformin 500mg,69,0,21,48,8,0
2024-06-19,F012,Synthetic PHC F012,PHC,12.94,77.68,M004,Amlodipine 5mg,48,0,14,34,7,1
2024-06-19,F012,Synthetic PHC F012,PHC,12.94,77.68,M005,Azithromycin 500mg,60,0,12,48,5,0
2024-06-19,F012,Synthetic PHC F012,PHC,12.94,77.68,M006,Cetirizine 10mg,156,0,16,140,2,0
2024-06-19,F012,Synthetic PHC F012,PHC,12.94,77.68,M007,Omeprazole 20mg,129,0,18,111,2,0
2024-06-19,F012,Synthetic PHC F012,PHC,12.94,77.68,M008,ORS,0,0,0,0,13,1
2024-06-19,F012,Synthetic PHC F012,PHC,12.94,77.68,M009,Ibuprofen 400mg,139,0,16,123,5,0
2024-06-19,F012,Synthetic PHC F012,PHC,12.94,77.68,M010,Atorvastatin 10mg,83,0,13,70,2,0
2024-06-19,F013,Synthetic PHC F013,PHC,12.85,77.66,M001,Paracetamol 500mg,197,0,34,163,2,0
2024-06-19,F013,Synthetic PHC F013,PHC,12.85,77.66,M002,Amoxicillin 500mg,82,0,15,67,9,0
2024-06-19,F013,Synthetic PHC F013,PHC,12.85,77.66,M003,Metformin 500mg,162,0,10,152,2,0
2024-06-19,F013,Synthetic PHC F013,PHC,12.85,77.66,M004,Amlodipine 5mg,50,0,16,34,9,0
2024-06-19,F013,Synthetic PHC F013,PHC,12.85,77.66,M005,Azithromycin 500mg,74,0,15,59,4,0
2024-06-19,F013,Synthetic PHC F013,PHC,12.85,77.66,M006,Cetirizine 10mg,44,0,9,35,8,0
2024-06-19,F013,Synthetic PHC F013,PHC,12.85,77.66,M007,Omeprazole 20mg,0,0,0,0,13,1
2024-06-19,F013,Synthetic PHC F013,PHC,12.85,77.66,M008,ORS,158,0,19,139,4,0
2024-06-19,F013,Synthetic PHC F013,PHC,12.85,77.66,M009,Ibuprofen 400mg,71,0,21,50,8,0
2024-06-19,F013,Synthetic PHC F013,PHC,12.85,77.66,M010,Atorvastatin 10mg,7,0,7,0,10,0
2024-06-19,F014,Synthetic PHC F014,PHC,13.08,77.52,M001,Paracetamol 500mg,147,0,19,128,7,0
2024-06-19,F014,Synthetic PHC F014,PHC,13.08,77.52,M002,Amoxicillin 500mg,121,0,20,101,7,0
2024-06-19,F014,Synthetic PHC F014,PHC,13.08,77.52,M003,Metformin 500mg,16,0,16,0,10,1
2024-06-19,F014,Synthetic PHC F014,PHC,13.08,77.52,M004,Amlodipine 5mg,127,0,12,115,3,0
2024-06-19,F014,Synthetic PHC F014,PHC,13.08,77.52,M005,Azithromycin 500mg,103,0,15,88,4,0
2024-06-19,F014,Synthetic PHC F014,PHC,13.08,77.52,M006,Cetirizine 10mg,85,0,10,75,5,0
2024-06-19,F014,Synthetic PHC F014,PHC,13.08,77.52,M007,Omeprazole 20mg,43,0,12,31,12,1
2024-06-19,F014,Synthetic PHC F014,PHC,13.08,77.52,M008,ORS,354,0,23,331,2,0
2024-06-19,F014,Synthetic PHC F014,PHC,13.08,77.52,M009,Ibuprofen 400mg,145,0,24,121,6,0
2024-06-19,F014,Synthetic PHC F014,PHC,13.08,77.52,M010,Atorvastatin 10mg,116,0,11,105,1,0
2024-06-19,F015,Synthetic PHC F015,PHC,12.99,77.47,M001,Paracetamol 500mg,17,0,17,0,11,0
2024-06-19,F015,Synthetic PHC F015,PHC,12.99,77.47,M002,Amoxicillin 500mg,189,0,16,173,1,0
2024-06-19,F015,Synthetic PHC F015,PHC,12.99,77.47,M003,Metformin 500mg,202,0,14,188,1,0
2024-06-19,F015,Synthetic PHC F015,PHC,12.99,77.47,M004,Amlodipine 5mg,0,140,12,128,0,0
2024-06-19,F015,Synthetic PHC F015,PHC,12.99,77.47,M005,Azithromycin 500mg,116,0,12,104,3,0
2024-06-19,F015,Synthetic PHC F015,PHC,12.99,77.47,M006,Cetirizine 10mg,22,0,17,5,9,0
2024-06-19,F015,Synthetic PHC F015,PHC,12.99,77.47,M007,Omeprazole 20mg,59,0,9,50,8,0
2024-06-19,F015,Synthetic PHC F015,PHC,12.99,77.47,M008,ORS,113,0,29,84,6,1
2024-06-19,F015,Synthetic PHC F015,PHC,12.99,77.47,M009,Ibuprofen 400mg,117,0,21,96,6,0
2024-06-19,F015,Synthetic PHC F015,PHC,12.99,77.47,M010,Atorvastatin 10mg,48,0,11,37,8,0
2024-06-19,F016,Synthetic PHC F016,PHC,12.9,77.73,M001,Paracetamol 500mg,181,0,22,159,2,0
2024-06-19,F016,Synthetic PHC F016,PHC,12.9,77.73,M002,Amoxicillin 500mg,15,137,7,145,0,0
2024-06-19,F016,Synthetic PHC F016,PHC,12.9,77.73,M003,Metformin 500mg,57,0,14,43,7,0
2024-06-19,F016,Synthetic PHC F016,PHC,12.9,77.73,M004,Amlodipine 5mg,105,0,9,96,3,0
2024-06-19,F016,Synthetic PHC F016,PHC,12.9,77.73,M005,Azithromycin 500mg,84,0,9,75,4,0
2024-06-19,F016,Synthetic PHC F016,PHC,12.9,77.73,M006,Cetirizine 10mg,42,0,15,27,7,1
2024-06-19,F016,Synthetic PHC F016,PHC,12.9,77.73,M007,Omeprazole 20mg,50,0,11,39,9,0
2024-06-19,F016,Synthetic PHC F016,PHC,12.9,77.73,M008,ORS,170,0,22,148,3,0
2024-06-19,F016,Synthetic PHC F016,PHC,12.9,77.73,M009,Ibuprofen 400mg,100,0,14,86,7,0
2024-06-19,F016,Synthetic PHC F016,PHC,12.9,77.73,M010,Atorvastatin 10mg,48,0,6,42,6,0
2024-06-19,F017,Synthetic Pharmacy F017,Pharmacy,12.975,77.605,M001,Paracetamol 500mg,165,0,56,109,7,0
2024-06-19,F017,Synthetic Pharmacy F017,Pharmacy,12.975,77.605,M002,Amoxicillin 500mg,148,0,23,125,4,0
2024-06-19,F017,Synthetic Pharmacy F017,Pharmacy,12.975,77.605,M003,Metformin 500mg,311,0,41,270,8,0
2024-06-19,F017,Synthetic Pharmacy F017,Pharmacy,12.975,77.605,M004,Amlodipine 5mg,192,0,19,173,1,0
2024-06-19,F017,Synthetic Pharmacy F017,Pharmacy,12.975,77.605,M005,Azithromycin 500mg,35,0,26,9,10,0
2024-06-19,F017,Synthetic Pharmacy F017,Pharmacy,12.975,77.605,M006,Cetirizine 10mg,98,0,34,64,6,1
2024-06-19,F017,Synthetic Pharmacy F017,Pharmacy,12.975,77.605,M007,Omeprazole 20mg,216,0,23,193,2,0
2024-06-19,F017,Synthetic Pharmacy F017,Pharmacy,12.975,77.605,M008,ORS,106,0,33,73,9,0
2024-06-19,F017,Synthetic Pharmacy F017,Pharmacy,12.975,77.605,M009,Ibuprofen 400mg,128,282,32,378,0,0
2024-06-19,F017,Synthetic Pharmacy F017,Pharmacy,12.975,77.605,M010,Atorvastatin 10mg,172,0,19,153,5,0
2024-06-19,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M001,Paracetamol 500mg,16,365,24,357,0,0
2024-06-19,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M002,Amoxicillin 500mg,325,0,28,297,1,0
2024-06-19,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M003,Metformin 500mg,173,0,31,142,7,0
2024-06-19,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M004,Amlodipine 5mg,21,0,21,0,10,1
2024-06-19,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M005,Azithromycin 500mg,213,0,20,193,2,0
2024-06-19,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M006,Cetirizine 10mg,0,0,0,0,12,1
2024-06-19,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M007,Omeprazole 20mg,160,0,8,152,5,0
2024-06-19,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M008,ORS,277,0,60,217,3,0
2024-06-19,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M009,Ibuprofen 400mg,378,0,39,339,1,0
2024-06-19,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M010,Atorvastatin 10mg,291,0,18,273,9,0
2024-06-19,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M001,Paracetamol 500mg,474,0,35,439,1,0
2024-06-19,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M002,Amoxicillin 500mg,508,0,23,485,5,0
2024-06-19,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M003,Metformin 500mg,365,0,30,335,6,0
2024-06-19,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M004,Amlodipine 5mg,218,0,24,194,5,0
2024-06-19,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M005,Azithromycin 500mg,365,0,18,347,4,0
2024-06-19,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M006,Cetirizine 10mg,0,0,0,0,13,0
2024-06-19,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M007,Omeprazole 20mg,206,0,32,174,3,0
2024-06-19,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M008,ORS,450,0,68,382,4,0
2024-06-19,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M009,Ibuprofen 400mg,461,0,43,418,5,0
2024-06-19,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M010,Atorvastatin 10mg,503,0,20,483,3,0
2024-06-19,F020,Synthetic Pharmacy F020,Pharmacy,12.915,77.675,M001,Paracetamol 500mg,199,0,17,182,5,0
2024-06-19,F020,Synthetic Pharmacy F020,Pharmacy,12.915,77.675,M002,Amoxicillin 500mg,56,0,23,33,8,1
2024-06-19,F020,Synthetic Pharmacy F020,Pharmacy,12.915,77.675,M003,Metformin 500mg,160,0,44,116,4,0
2024-06-19,F020,Synthetic Pharmacy F020,Pharmacy,12.915,77.675,M004,Amlodipine 5mg,27,0,20,7,10,1
2024-06-19,F020,Synthetic Pharmacy F020,Pharmacy,12.915,77.675,M005,Azithromycin 500mg,139,0,16,123,3,0
2024-06-19,F020,Synthetic Pharmacy F020,Pharmacy,12.915,77.675,M006,Cetirizine 10mg,0,202,23,179,0,0
2024-06-19,F020,Synthetic Pharmacy F020,Pharmacy,12.915,77.675,M007,Omeprazole 20mg,0,223,20,203,0,0
2024-06-19,F020,Synthetic Pharmacy F020,Pharmacy,12.915,77.675,M008,ORS,384,0,38,346,2,0
2024-06-19,F020,Synthetic Pharmacy F020,Pharmacy,12.915,77.675,M009,Ibuprofen 400mg,52,0,23,29,10,0
2024-06-19,F020,Synthetic Pharmacy F020,Pharmacy,12.915,77.675,M010,Atorvastatin 10mg,112,0,9,103,2,0
2024-06-20,F001,Synthetic District Hospital F001,District Hospital,12.9716,77.5946,M001,Paracetamol 500mg,1007,0,129,878,2,0
2024-06-20,F001,Synthetic District Hospital F001,District Hospital,12.9716,77.5946,M002,Amoxicillin 500mg,410,0,86,324,7,0
2024-06-20,F001,Synthetic District Hospital F001,District Hospital,12.9716,77.5946,M003,Metformin 500mg,331,0,68,263,12,0
2024-06-20,F001,Synthetic District Hospital F001,District Hospital,12.9716,77.5946,M004,Amlodipine 5mg,110,0,79,31,11,1
2024-06-20,F001,Synthetic District Hospital F001,District Hospital,12.9716,77.5946,M005,Azithromycin 500mg,613,0,38,575,3,0
2024-06-20,F001,Synthetic District Hospital F001,District Hospital,12.9716,77.5946,M006,Cetirizine 10mg,410,0,91,319,4,0
2024-06-20,F001,Synthetic District Hospital F001,District Hospital,12.9716,77.5946,M007,Omeprazole 20mg,54,0,54,0,9,1
2024-06-20,F001,Synthetic District Hospital F001,District Hospital,12.9716,77.5946,M008,ORS,898,0,103,795,3,0
2024-06-20,F001,Synthetic District Hospital F001,District Hospital,12.9716,77.5946,M009,Ibuprofen 400mg,476,0,110,366,6,0
2024-06-20,F001,Synthetic District Hospital F001,District Hospital,12.9716,77.5946,M010,Atorvastatin 10mg,95,0,33,62,9,0
2024-06-20,F002,Synthetic District Hospital F002,District Hospital,12.925,77.5897,M001,Paracetamol 500mg,862,0,121,741,2,0
2024-06-20,F002,Synthetic District Hospital F002,District Hospital,12.925,77.5897,M002,Amoxicillin 500mg,512,0,59,453,4,0
2024-06-20,F002,Synthetic District Hospital F002,District Hospital,12.925,77.5897,M003,Metformin 500mg,239,0,53,186,6,0
2024-06-20,F002,Synthetic District Hospital F002,District Hospital,12.925,77.5897,M004,Amlodipine 5mg,105,541,36,610,0,0
2024-06-20,F002,Synthetic District Hospital F002,District Hospital,12.925,77.5897,M005,Azithromycin 500mg,312,0,43,269,8,0
2024-06-20,F002,Synthetic District Hospital F002,District Hospital,12.925,77.5897,M006,Cetirizine 10mg,60,0,47,13,8,1
2024-06-20,F002,Synthetic District Hospital F002,District Hospital,12.925,77.5897,M007,Omeprazole 20mg,474,0,58,416,3,0
2024-06-20,F002,Synthetic District Hospital F002,District Hospital,12.925,77.5897,M008,ORS,1168,0,113,1055,1,0
2024-06-20,F002,Synthetic District Hospital F002,District Hospital,12.925,77.5897,M009,Ibuprofen 400mg,804,0,80,724,2,0
2024-06-20,F002,Synthetic District Hospital F002,District Hospital,12.925,77.5897,M010,Atorvastatin 10mg,260,357,32,585,0,0
2024-06-20,F003,Synthetic CHC F003,CHC,12.98,77.64,M001,Paracetamol 500mg,453,0,84,369,3,0
2024-06-20,F003,Synthetic CHC F003,CHC,12.98,77.64,M002,Amoxicillin 500mg,323,0,41,282,4,0
2024-06-20,F003,Synthetic CHC F003,CHC,12.98,77.64,M003,Metformin 500mg,242,0,48,194,6,0
2024-06-20,F003,Synthetic CHC F003,CHC,12.98,77.64,M004,Amlodipine 5mg,0,283,24,259,0,0
2024-06-20,F003,Synthetic CHC F003,CHC,12.98,77.64,M005,Azithromycin 500mg,91,0,32,59,6,1
2024-06-20,F003,Synthetic CHC F003,CHC,12.98,77.64,M006,Cetirizine 10mg,121,0,33,88,10,0
2024-06-20,F003,Synthetic CHC F003,CHC,12.98,77.64,M007,Omeprazole 20mg,318,0,34,284,1,0
2024-06-20,F003,Synthetic CHC F003,CHC,12.98,77.64,M008,ORS,0,587,49,538,0,0
2024-06-20,F003,Synthetic CHC F003,CHC,12.98,77.64,M009,Ibuprofen 400mg,263,0,59,204,5,0
2024-06-20,F003,Synthetic CHC F003,CHC,12.98,77.64,M010,Atorvastatin 10mg,78,0,20,58,9,0
2024-06-20,F004,Synthetic CHC F004,CHC,13.035,77.597,M001,Paracetamol 500mg,534,0,57,477,3,0
2024-06-20,F004,Synthetic CHC F004,CHC,13.035,77.597,M002,Amoxicillin 500mg,321,0,46,275,2,0
2024-06-20,F004,Synthetic CHC F004,CHC,13.035,77.597,M003,Metformin 500mg,418,0,51,367,1,0
2024-06-20,F004,Synthetic CHC F004,CHC,13.035,77.597,M004,Amlodipine 5mg,108,0,37,71,6,1
2024-06-20,F004,Synthetic CHC F004,CHC,13.035,77.597,M005,Azithromycin 500mg,198,0,32,166,4,0
2024-06-20,F004,Synthetic CHC F004,CHC,13.035,77.597,M006,Cetirizine 10mg,83,0,24,59,11,0
2024-06-20,F004,Synthetic CHC F004,CHC,13.035,77.597,M007,Omeprazole 20mg,146,0,29,117,8,0
2024-06-20,F004,Synthetic CHC F004,CHC,13.035,77.597,M008,ORS,246,0,63,183,7,0
2024-06-20,F004,Synthetic CHC F004,CHC,13.035,77.597,M009,Ibuprofen 400mg,123,0,52,71,9,1
2024-06-20,F004,Synthetic CHC F004,CHC,13.035,77.597,M010,Atorvastatin 10mg,138,0,14,124,6,0
2024-06-20,F005,Synthetic CHC F005,CHC,12.91,77.62,M001,Paracetamol 500mg,297,0,86,211,7,0
2024-06-20,F005,Synthetic CHC F005,CHC,12.91,77.62,M002,Amoxicillin 500mg,56,410,56,410,0,0
2024-06-20,F005,Synthetic CHC F005,CHC,12.91,77.62,M003,Metformin 500mg,313,0,56,257,5,0
2024-06-20,F005,Synthetic CHC F005,CHC,12.91,77.62,M004,Amlodipine 5mg,250,0,28,222,2,0
2024-06-20,F005,Synthetic CHC F005,CHC,12.91,77.62,M005,Azithromycin 500mg,64,274,33,305,0,0
2024-06-20,F005,Synthetic CHC F005,CHC,12.91,77.62,M006,Cetirizine 10mg,101,376,37,440,0,0
2024-06-20,F005,Synthetic CHC F005,CHC,12.91,77.62,M007,Omeprazole 20mg,83,347,49,381,0,0
2024-06-20,F005,Synthetic CHC F005,CHC,12.91,77.62,M008,ORS,363,0,58,305,3,0
2024-06-20,F005,Synthetic CHC F005,CHC,12.91,77.62,M009,Ibuprofen 400mg,156,0,38,118,7,0
2024-06-20,F005,Synthetic CHC F005,CHC,12.91,77.62,M010,Atorvastatin 10mg,90,0,21,69,9,0
2024-06-20,F006,Synthetic CHC F006,CHC,12.89,77.55,M001,Paracetamol 500mg,237,0,60,177,6,0
2024-06-20,F006,Synthetic CHC F006,CHC,12.89,77.55,M002,Amoxicillin 500mg,98,0,37,61,8,1
2024-06-20,F006,Synthetic CHC F006,CHC,12.89,77.55,M003,Metformin 500mg,426,0,34,392,2,0
2024-06-20,F006,Synthetic CHC F006,CHC,12.89,77.55,M004,Amlodipine 5mg,253,0,26,227,2,0
2024-06-20,F006,Synthetic CHC F006,CHC,12.89,77.55,M005,Azithromycin 500mg,184,0,29,155,3,0
2024-06-20,F006,Synthetic CHC F006,CHC,12.89,77.55,M006,Cetirizine 10mg,383,0,31,352,1,0
2024-06-20,F006,Synthetic CHC F006,CHC,12.89,77.55,M007,Omeprazole 20mg,335,0,30,305,1,0
2024-06-20,F006,Synthetic CHC F006,CHC,12.89,77.55,M008,ORS,0,546,63,483,0,0
2024-06-20,F006,Synthetic CHC F006,CHC,12.89,77.55,M009,Ibuprofen 400mg,183,0,26,157,6,0
2024-06-20,F006,Synthetic CHC F006,CHC,12.89,77.55,M010,Atorvastatin 10mg,67,0,9,58,9,0
2024-06-20,F007,Synthetic PHC F007,PHC,13.05,77.65,M001,Paracetamol 500mg,223,0,39,184,2,0
2024-06-20,F007,Synthetic PHC F007,PHC,13.05,77.65,M002,Amoxicillin 500mg,7,209,13,203,0,0
2024-06-20,F007,Synthetic PHC F007,PHC,13.05,77.65,M003,Metformin 500mg,113,0,32,81,6,0
2024-06-20,F007,Synthetic PHC F007,PHC,13.05,77.65,M004,Amlodipine 5mg,12,0,12,0,11,0
2024-06-20,F007,Synthetic PHC F007,PHC,13.05,77.65,M005,Azithromycin 500mg,51,0,17,34,10,1
2024-06-20,F007,Synthetic PHC F007,PHC,13.05,77.65,M006,Cetirizine 10mg,58,0,19,39,8,1
